Row_ID,Customer ID,Customer Name,Gender,Race,location_id
3767,PA-19060,Pete Armstrong,F,Caucasian,78
3768,JD-15790,John Dryer,M,Caucasian,33
3769,MN-17935,Michael Nguyen,F,Caucasian,158
3770,GM-14500,Gene McClure,M,Asian,6
3771,DG-13300,Deirdre Greer,F,Caucasian,60
3772,AG-10330,Alex Grayson,M,Caucasian,44
3773,JF-15355,Jay Fein,M,Caucasian,309
3774,SC-20680,Steve Carroll,M,Caucasian,95
3775,CM-11935,Carlos Meador,F,Caucasian,116
3776,KT-16480,Kean Thornton,F,Caucasian,2
3777,CP-12340,Christine Phan,M,South Asian,506
3778,EK-13795,Eileen Kiefer,M,Caucasian,27
3779,CW-11905,Carl Weiss,M,Caucasian,256
3780,KH-16510,Keith Herrera,M,Caucasian,102
3781,AB-10600,Ann Blume,F,Caucasian,223
3782,AH-10075,Adam Hart,M,South Asian,48
3783,CK-12595,Clytie Kelty,M,Caucasian,44
3784,SP-20620,Stefania Perrino,M,African,251
3785,JP-15460,Jennifer Patt,M,Caucasian,17
3786,BG-11035,Barry Gonzalez,F,Asian,32
3787,CC-12550,Clay Cheatham,M,Caucasian,303
3788,SL-20155,Sara Luxemburg,M,Caucasian,161
3789,FO-14305,Frank Olsen,M,Caucasian,113
3790,BB-11545,Brenda Bowman,M,African,210
3791,DO-13435,Denny Ordway,M,Caucasian,41
3792,LB-16735,Larry Blacks,F,Caucasian,395
3793,TS-21205,Thomas Seio,F,Caucasian,216
3794,CS-12505,Cindy Stewart,M,Caucasian,404
3795,SP-20920,Susan Pistek,F,Caucasian,10
3796,CD-12790,Cynthia Delaney,M,Caucasian,521
3797,RF-19840,Roy Französisch,M,Caucasian,338
3798,FO-14305,Frank Olsen,M,Asian,37
3799,ER-13855,Elpida Rittenbach,F,Caucasian,44
3800,PB-19150,Philip Brown,M,Caucasian,30
3801,LW-17215,Luke Weiss,M,Caucasian,156
3802,FG-14260,Frank Gastineau,F,Caucasian,75
3803,BP-11050,Barry Pond,M,Caucasian,37
3804,SP-20860,Sung Pak,F,Caucasian,163
3805,JD-15895,Jonathan Doherty,M,South Asian,122
3806,FM-14380,Fred McMath,F,Caucasian,140
3807,MP-17965,Michael Paige,M,Caucasian,265
3808,HR-14830,Harold Ryan,M,Caucasian,46
3809,BW-11065,Barry Weirich,M,Caucasian,75
3810,MS-17710,Maurice Satty,F,South Asian,254
3811,SJ-20125,Sanjit Jacobs,F,Caucasian,79
3812,VS-21820,Vivek Sundaresam,M,African,315
3813,DK-13090,Dave Kipp,M,Caucasian,235
3814,MG-17680,Maureen Gastineau,M,Asian,14
3815,DP-13390,Dennis Pardue,M,Caucasian,284
3816,CJ-12010,Caroline Jumper,F,Caucasian,10
3817,CW-11905,Carl Weiss,M,Caucasian,482
3818,GW-14605,Giulietta Weimer,M,African,281
3819,PP-18955,Paul Prost,M,Caucasian,286
3820,PW-19030,Pauline Webber,M,Caucasian,2
3821,PW-19030,Pauline Webber,F,Caucasian,499
3822,CY-12745,Craig Yedwab,M,Caucasian,27
3823,BW-11110,Bart Watters,M,Caucasian,189
3824,MB-18085,Mick Brown,M,Caucasian,67
3825,CR-12820,Cyra Reiten,M,Caucasian,583
3826,EB-14110,Eugene Barchas,M,Asian,63
3827,SH-19975,Sally Hughsby,F,Caucasian,6
3828,CV-12295,Christina VanderZanden,F,Caucasian,194
3829,AT-10735,Annie Thurman,M,Caucasian,24
3830,AG-10390,Allen Goldenen,F,Caucasian,102
3831,GM-14500,Gene McClure,M,Caucasian,426
3832,JK-15205,Jamie Kunitz,M,Caucasian,102
3833,DW-13540,Don Weiss,M,South Asian,33
3834,AS-10090,Adam Shillingsburg,F,Caucasian,275
3835,TS-21205,Thomas Seio,M,Caucasian,156
3836,SM-20320,Sean Miller,M,Caucasian,14
3837,BH-11710,Brosina Hoffman,F,Caucasian,502
3838,LW-16825,Laurel Workman,M,South Asian,24
3839,JA-15970,Joseph Airdo,F,Caucasian,244
3840,KA-16525,Kelly Andreada,M,African,6
3841,TG-21310,Toby Gnade,F,Caucasian,155
3842,DB-13360,Dennis Bolton,M,Asian,364
3843,LS-17245,Lynn Smith,M,Caucasian,63
3844,MO-17950,Michael Oakman,M,Caucasian,223
3845,CA-11965,Carol Adams,F,Caucasian,347
3846,DB-12910,Daniel Byrd,F,African,548
3847,DK-12835,Damala Kotsonis,M,Caucasian,41
3848,EB-14170,Evan Bailliet,M,Caucasian,44
3849,DR-12940,Daniel Raglin,M,Caucasian,174
3850,JS-15685,Jim Sink,M,Caucasian,12
3851,LC-16870,Lena Cacioppo,F,Caucasian,462
3852,JP-15520,Jeremy Pistek,M,Caucasian,595
3853,TS-21655,Trudy Schmidt,M,Caucasian,146
3854,NM-18445,Nathan Mautz,M,Asian,165
3855,EH-14125,Eugene Hildebrand,M,Caucasian,596
3856,DC-12850,Dan Campbell,F,Caucasian,32
3857,DO-13645,Doug O'Connell,M,Caucasian,67
3858,LS-16975,Lindsay Shagiari,M,Caucasian,163
3859,RW-19630,Rob Williams,M,Caucasian,35
3860,RD-19720,Roger Demir,M,Caucasian,597
3861,RB-19570,Rob Beeghly,M,South Asian,587
3862,JE-15715,Joe Elijah,F,Caucasian,178
3863,PO-19195,Phillina Ober,F,Caucasian,12
3864,JK-16120,Julie Kriz,M,Caucasian,211
3865,JP-16135,Julie Prescott,F,Caucasian,143
3866,Dp-13240,Dean percer,M,South Asian,506
3867,JB-16000,Joy Bell-,M,Caucasian,210
3868,PP-18955,Paul Prost,M,African,476
3869,RF-19840,Roy Französisch,F,Caucasian,29
3870,KH-16330,Katharine Harms,M,Asian,46
3871,EM-14200,Evan Minnotte,M,Caucasian,163
3872,DK-12835,Damala Kotsonis,F,Caucasian,24
3873,MC-17425,Mark Cousins,M,Caucasian,41
3874,RW-19540,Rick Wilson,F,African,91
3875,DS-13180,David Smith,M,Caucasian,89
3876,GA-14725,Guy Armstrong,F,Caucasian,177
3877,SC-20380,Shahid Collister,M,Caucasian,295
3878,KD-16345,Katherine Ducich,M,Caucasian,46
3879,KH-16330,Katharine Harms,M,Caucasian,443
3880,GG-14650,Greg Guthrie,F,Caucasian,550
3881,JS-15685,Jim Sink,F,Caucasian,475
3882,BP-11095,Bart Pistole,M,Asian,14
3883,CC-12610,Corey Catlett,M,Caucasian,77
3884,SP-20860,Sung Pak,M,Caucasian,64
3885,JK-15625,Jim Karlsson,M,Caucasian,130
3886,CC-12100,Chad Cunningham,F,Caucasian,63
3887,DP-13000,Darren Powers,M,Caucasian,15
3888,SF-20065,Sandra Flanagan,M,Caucasian,598
3889,EH-13765,Edward Hooks,M,South Asian,37
3890,DN-13690,Duane Noonan,M,Caucasian,61
3891,PJ-19015,Pauline Johnson,F,Caucasian,256
3892,MA-17560,Matt Abelman,M,Caucasian,599
3893,VM-21835,Vivian Mathis,M,Caucasian,220
3894,MM-18055,Michelle Moray,M,South Asian,43
3895,CR-12580,Clay Rozendal,M,Caucasian,89
3896,BS-11365,Bill Shonely,M,African,60
3897,RD-19585,Rob Dowd,F,Caucasian,446
3898,KD-16270,Karen Daniels,F,Asian,4
3899,AA-10645,Anna Andreadi,M,Caucasian,112
3900,MC-18100,Mick Crebagga,F,Caucasian,160
3901,AA-10645,Anna Andreadi,M,Caucasian,337
3902,QJ-19255,Quincy Jones,M,African,64
3903,JM-16195,Justin MacKendrick,M,Caucasian,43
3904,TB-21625,Trudy Brown,F,Caucasian,30
3905,NF-18595,Nicole Fjeld,M,Caucasian,404
3906,BF-11020,Barry Französisch,M,Caucasian,591
3907,NP-18670,Nora Paige,F,Caucasian,359
3908,HM-14860,Harry Marie,M,Caucasian,163
3909,DM-13525,Don Miller,F,Caucasian,46
3910,JF-15565,Jill Fjeld,M,Asian,66
3911,NM-18520,Neoma Murray,F,Caucasian,140
3912,AG-10270,Alejandro Grove,M,Caucasian,129
3913,BF-11275,Beth Fritzler,M,Caucasian,113
3914,JC-15775,John Castell,M,Caucasian,4
3915,PV-18985,Paul Van Hugh,F,Caucasian,566
3916,DO-13645,Doug O'Connell,F,Caucasian,364
3917,HA-14905,Helen Abelman,M,South Asian,46
3918,SH-20395,Shahid Hopkins,M,Caucasian,244
3919,JM-16195,Justin MacKendrick,M,Caucasian,125
3920,DK-13225,Dean Katz,M,Caucasian,46
3921,CM-12715,Craig Molinari,F,Caucasian,12
3922,BF-10975,Barbara Fisher,M,South Asian,30
3923,SF-20965,Sylvia Foulston,M,Caucasian,64
3924,CB-12025,Cassandra Brandow,M,African,14
3925,TC-20980,Tamara Chand,M,Caucasian,256
3926,LW-17215,Luke Weiss,F,Asian,145
3927,NS-18640,Noel Staavos,M,Caucasian,10
3928,JM-15250,Janet Martin,M,Caucasian,144
3929,RF-19345,Randy Ferguson,M,Caucasian,600
3930,CA-12055,Cathy Armstrong,M,African,30
3931,KH-16690,Kristen Hastings,M,Caucasian,331
3932,LC-16960,Lindsay Castell,F,Caucasian,102
3933,JL-15130,Jack Lebron,F,Caucasian,125
3934,DM-12955,Dario Medina,M,Caucasian,512
3935,MV-18190,Mike Vittorini,F,Caucasian,343
3936,NS-18640,Noel Staavos,M,Caucasian,309
3937,AS-10630,Ann Steele,M,Caucasian,6
3938,MT-17815,Meg Tillman,M,Asian,95
3939,SR-20425,Sharelle Roach,F,Caucasian,46
3940,DK-13375,Dennis Kane,M,Caucasian,61
3941,SV-20935,Susan Vittorini,M,Caucasian,384
3942,RH-19510,Rick Huthwaite,F,Caucasian,63
3943,SB-20185,Sarah Brown,M,Caucasian,63
3944,CR-12820,Cyra Reiten,F,Caucasian,17
3945,EG-13900,Emily Grady,M,South Asian,12
3946,RD-19930,Russell D'Ascenzo,F,Caucasian,37
3947,JM-15865,John Murray,M,Caucasian,363
3948,LW-16825,Laurel Workman,M,Caucasian,90
3949,RW-19540,Rick Wilson,M,Caucasian,14
3950,BG-11695,Brooke Gillingham,F,South Asian,592
3951,TT-21220,Thomas Thornton,F,Caucasian,63
3952,EB-13930,Eric Barreto,M,African,156
3953,FP-14320,Frank Preis,M,Caucasian,64
3954,JA-15970,Joseph Airdo,M,Asian,591
3955,TS-21655,Trudy Schmidt,M,Caucasian,33
3956,DP-13000,Darren Powers,F,Caucasian,27
3957,JD-15895,Jonathan Doherty,M,Caucasian,216
3958,GH-14485,Gene Hale,M,African,177
3959,RD-19585,Rob Dowd,M,Caucasian,142
3960,CS-12490,Cindy Schnelling,M,Caucasian,153
3961,BF-11215,Benjamin Farhat,F,Caucasian,46
3962,NK-18490,Neil Knudson,M,Caucasian,12
3963,AZ-10750,Annie Zypern,M,Caucasian,89
3964,Co-12640,Corey-Lock,M,Caucasian,497
3965,AG-10675,Anna Gayman,M,Caucasian,271
3966,EM-14140,Eugene Moren,M,Asian,201
3967,CA-11965,Carol Adams,F,Caucasian,601
3968,RB-19360,Raymond Buch,F,Caucasian,61
3969,RD-19720,Roger Demir,M,Caucasian,265
3970,MS-17830,Melanie Seite,F,Caucasian,309
3971,PG-18820,Patrick Gardner,M,Caucasian,189
3972,KB-16240,Karen Bern,M,Caucasian,457
3973,RB-19465,Rick Bensley,M,South Asian,546
3974,JD-15790,John Dryer,F,Caucasian,99
3975,JJ-15445,Jennifer Jackson,M,Caucasian,46
3976,LT-17110,Liz Thompson,M,Caucasian,189
3977,AH-10690,Anna Häberlin,F,Caucasian,35
3978,AB-10060,Adam Bellavance,M,South Asian,60
3979,FM-14380,Fred McMath,F,Caucasian,130
3980,GH-14410,Gary Hansen,M,African,14
3981,HE-14800,Harold Engle,F,Caucasian,37
3982,SZ-20035,Sam Zeldin,M,Asian,46
3983,CM-12115,Chad McGuire,M,Caucasian,142
3984,TG-21310,Toby Gnade,M,Caucasian,120
3985,DK-12985,Darren Koutras,F,Caucasian,331
3986,SS-20410,Shahid Shariari,F,African,75
3987,BM-11575,Brendan Murry,M,Caucasian,156
3988,MY-17380,Maribeth Yedwab,M,Caucasian,37
3989,AG-10900,Arthur Gainer,M,Caucasian,37
3990,SG-20470,Sheri Gordon,M,Caucasian,249
3991,CC-12370,Christopher Conant,F,Caucasian,165
3992,LR-16915,Lena Radford,M,Caucasian,36
3993,DB-13120,David Bremer,M,Caucasian,538
3994,LP-17095,Liz Preis,M,Asian,366
3995,KD-16495,Keith Dawkins,M,Caucasian,24
3996,SA-20830,Sue Ann Reed,F,Caucasian,488
3997,BG-11035,Barry Gonzalez,M,Caucasian,396
3998,DM-12955,Dario Medina,M,Caucasian,396
3999,MC-17845,Michael Chen,M,Caucasian,78
4000,ML-17395,Marina Lichtenstein,M,Caucasian,109
4001,RD-19930,Russell D'Ascenzo,M,South Asian,163
4002,AB-10015,Aaron Bergman,F,Caucasian,175
4003,EA-14035,Erin Ashbrook,F,Caucasian,55
4004,SF-20065,Sandra Flanagan,M,Caucasian,290
4005,BC-11125,Becky Castell,F,Caucasian,25
4006,PF-19165,Philip Fox,M,South Asian,495
4007,SE-20110,Sanjit Engle,M,Caucasian,59
4008,CJ-12010,Caroline Jumper,M,African,134
4009,PT-19090,Pete Takahito,F,Caucasian,134
4010,LH-16900,Lena Hernandez,M,Asian,30
4011,BW-11200,Ben Wallace,M,Caucasian,35
4012,BS-11365,Bill Shonely,F,Caucasian,113
4013,DP-13390,Dennis Pardue,M,Caucasian,174
4014,CS-12400,Christopher Schild,F,African,64
4015,MS-17365,Maribeth Schnelling,M,Caucasian,156
4016,DK-12895,Dana Kaydos,F,Caucasian,6
4017,SN-20560,Skye Norling,M,Caucasian,528
4018,TC-21475,Tony Chapman,M,Caucasian,146
4019,AM-10705,Anne McFarland,M,Caucasian,223
4020,AJ-10960,Astrea Jones,F,Caucasian,46
4021,KH-16360,Katherine Hughes,F,Caucasian,22
4022,LP-17095,Liz Preis,M,Asian,174
4023,JE-15715,Joe Elijah,M,Caucasian,30
4024,MY-18295,Muhammed Yedwab,M,Caucasian,581
4025,FC-14245,Frank Carlisle,M,Caucasian,158
4026,ND-18460,Neil Ducich,F,Caucasian,185
4027,DB-13360,Dennis Bolton,M,Caucasian,347
4028,LC-16960,Lindsay Castell,M,Caucasian,86
4029,BD-11725,Bruce Degenhardt,M,South Asian,113
4030,MC-17605,Matt Connell,M,Caucasian,223
4031,SZ-20035,Sam Zeldin,F,Caucasian,587
4032,DH-13675,Duane Huffman,M,Caucasian,124
4033,LC-16885,Lena Creighton,M,Caucasian,413
4034,JO-15145,Jack O'Briant,M,South Asian,6
4035,MT-17815,Meg Tillman,M,Caucasian,165
4036,EB-13750,Edward Becker,M,African,102
4037,RS-19765,Roland Schwarz,F,Caucasian,44
4038,RB-19435,Richard Bierner,F,Asian,53
4039,OT-18730,Olvera Toch,M,Caucasian,152
4040,GZ-14545,George Zrebassa,F,Caucasian,2
4041,NL-18310,Nancy Lomonaco,M,Caucasian,95
4042,BG-11740,Bruce Geld,M,African,411
4043,MT-18070,Michelle Tran,M,Caucasian,313
4044,BC-11125,Becky Castell,F,Caucasian,35
4045,GW-14605,Giulietta Weimer,M,Caucasian,67
4046,BD-11500,Bradley Drucker,M,Caucasian,113
4047,PV-18985,Paul Van Hugh,F,Caucasian,517
4048,HM-14980,Henry MacAllister,M,Caucasian,180
4049,EM-14065,Erin Mull,F,Caucasian,30
4050,SF-20065,Sandra Flanagan,M,Asian,78
4051,SC-20380,Shahid Collister,F,Caucasian,15
4052,ND-18370,Natalie DeCherney,M,Caucasian,256
4053,FC-14245,Frank Carlisle,M,Caucasian,187
4054,KL-16555,Kelly Lampkin,M,Caucasian,174
4055,XP-21865,Xylona Preis,F,Caucasian,99
4056,FP-14320,Frank Preis,F,Caucasian,24
4057,PS-18760,Pamela Stobb,M,South Asian,602
4058,CW-11905,Carl Weiss,M,Caucasian,286
4059,KH-16360,Katherine Hughes,M,Caucasian,102
4060,TC-20980,Tamara Chand,M,Caucasian,34
4061,YS-21880,Yana Sorensen,F,Caucasian,108
4062,CC-12220,Chris Cortes,M,South Asian,338
4063,ZD-21925,Zuschuss Donatelli,M,Caucasian,2
4064,JK-15370,Jay Kimmel,M,African,365
4065,GM-14440,Gary McGarr,M,Caucasian,366
4066,JW-15220,Jane Waco,F,Asian,129
4067,BO-11350,Bill Overfelt,M,Caucasian,64
4068,XP-21865,Xylona Preis,M,Caucasian,507
4069,MM-18055,Michelle Moray,M,Caucasian,151
4070,TS-21655,Trudy Schmidt,M,African,295
4071,JL-15235,Janet Lee,M,Caucasian,603
4072,SZ-20035,Sam Zeldin,F,Caucasian,60
4073,LR-17035,Lisa Ryan,F,Caucasian,87
4074,SV-20365,Seth Vernon,M,Caucasian,14
4075,MG-17890,Michael Granlund,F,Caucasian,254
4076,NC-18415,Nathan Cano,M,Caucasian,7
4077,SC-20680,Steve Carroll,M,Caucasian,60
4078,RO-19780,Rose O'Brian,M,Asian,95
4079,JL-15175,James Lanier,F,Caucasian,95
4080,PW-19030,Pauline Webber,M,Caucasian,412
4081,MF-18250,Monica Federle,M,Caucasian,15
4082,CC-12220,Chris Cortes,F,Caucasian,156
4083,MH-17440,Mark Haberlin,M,Caucasian,67
4084,CD-12790,Cynthia Delaney,F,Caucasian,604
4085,CV-12805,Cynthia Voltz,M,South Asian,233
4086,TB-21625,Trudy Brown,F,Caucasian,114
4087,DG-13300,Deirdre Greer,M,Caucasian,417
4088,RD-19810,Ross DeVincentis,M,Caucasian,76
4089,JB-16045,Julia Barnett,M,Caucasian,605
4090,EJ-14155,Eva Jacobs,F,South Asian,118
4091,BD-11620,Brian DeCherney,F,Caucasian,125
4092,MR-17545,Mathew Reese,M,African,15
4093,SR-20425,Sharelle Roach,M,Caucasian,158
4094,TH-21100,Thea Hendricks,M,Asian,277
4095,BD-11635,Brian Derr,M,Caucasian,30
4096,SM-20950,Suzanne McNair,F,Caucasian,2
4097,HE-14800,Harold Engle,M,Caucasian,286
4098,JK-15640,Jim Kriz,M,African,343
4099,ON-18715,Odella Nelson,M,Caucasian,180
4100,TH-21100,Thea Hendricks,M,Caucasian,271
4101,MD-17350,Maribeth Dona,F,Caucasian,163
4102,AH-10075,Adam Hart,M,Caucasian,175
4103,ML-17755,Max Ludwig,M,Caucasian,606
4104,LB-16795,Laurel Beltran,M,Caucasian,60
4105,NP-18670,Nora Paige,M,Caucasian,101
4106,EB-13750,Edward Becker,M,Asian,94
4107,RP-19390,Resi Pölking,F,Caucasian,462
4108,DC-12850,Dan Campbell,F,Caucasian,528
4109,DJ-13510,Don Jones,M,Caucasian,287
4110,CL-12565,Clay Ludtke,F,Caucasian,333
4111,NC-18340,Nat Carroll,M,Caucasian,422
4112,KN-16450,Kean Nguyen,M,Caucasian,309
4113,SC-20260,Scott Cohen,M,South Asian,414
4114,AM-10705,Anne McFarland,F,Caucasian,122
4115,RA-19945,Ryan Akin,M,Caucasian,178
4116,MM-17260,Magdelene Morse,M,Caucasian,60
4117,BN-11470,Brad Norvell,F,Caucasian,37
4118,JB-16045,Julia Barnett,M,South Asian,48
4119,DB-13615,Doug Bickford,F,Caucasian,116
4120,JB-16045,Julia Barnett,M,African,75
4121,AH-10075,Adam Hart,F,Caucasian,482
4122,AI-10855,Arianne Irving,M,Asian,35
4123,TH-21115,Thea Hudgings,M,Caucasian,33
4124,JE-15610,Jim Epp,M,Caucasian,14
4125,TH-21235,Tiffany House,F,Caucasian,156
4126,JE-15715,Joe Elijah,F,African,33
4127,AT-10735,Annie Thurman,M,Caucasian,320
4128,JH-15820,John Huston,M,Caucasian,545
4129,DR-12940,Daniel Raglin,M,Caucasian,384
4130,AB-10165,Alan Barnes,M,Caucasian,128
4131,MC-18100,Mick Crebagga,F,Caucasian,24
4132,IG-15085,Ivan Gibson,M,Caucasian,212
4133,FH-14275,Frank Hawley,M,Caucasian,35
4134,AS-10285,Alejandro Savely,M,Asian,421
4135,PN-18775,Parhena Norris,M,Caucasian,379
4136,GM-14500,Gene McClure,F,Caucasian,476
4137,NC-18625,Noah Childs,M,Caucasian,357
4138,TW-21025,Tamara Willingham,M,Caucasian,155
4139,BF-11020,Barry Französisch,M,Caucasian,24
4140,TT-21460,Tonja Turnell,M,Caucasian,95
4141,SW-20245,Scot Wooten,M,South Asian,2
4142,PG-18820,Patrick Gardner,F,Caucasian,199
4143,DP-13390,Dennis Pardue,F,Caucasian,75
4144,DJ-13510,Don Jones,M,Caucasian,24
4145,EN-13780,Edward Nazzal,F,Caucasian,438
4146,PB-19150,Philip Brown,M,South Asian,61
4147,BD-11560,Brendan Dodson,M,Caucasian,254
4148,SE-20110,Sanjit Engle,M,African,102
4149,AT-10735,Annie Thurman,F,Caucasian,14
4150,CC-12685,Craig Carroll,M,Asian,339
4151,AS-10225,Alan Schoenberger,M,Caucasian,594
4152,AB-10150,Aimee Bixby,F,Caucasian,232
4153,DH-13075,Dave Hallsten,M,Caucasian,63
4154,SR-20740,Steven Roelle,F,African,14
4155,NR-18550,Nick Radford,M,Caucasian,140
4156,SJ-20125,Sanjit Jacobs,F,Caucasian,163
4157,LC-16885,Lena Creighton,M,Caucasian,46
4158,NS-18640,Noel Staavos,M,Caucasian,17
4159,NS-18640,Noel Staavos,M,Caucasian,416
4160,HG-14965,Henry Goldwyn,F,Caucasian,203
4161,SF-20200,Sarah Foster,F,Caucasian,30
4162,EM-14065,Erin Mull,M,Asian,407
4163,DO-13645,Doug O'Connell,M,Caucasian,336
4164,MY-18295,Muhammed Yedwab,M,Caucasian,202
4165,DB-13615,Doug Bickford,M,Caucasian,10
4166,SP-20920,Susan Pistek,F,Caucasian,48
4167,ME-17320,Maria Etezadi,M,Caucasian,142
4168,BS-11755,Bruce Stewart,M,Caucasian,84
4169,KS-16300,Karen Seio,M,South Asian,113
4170,CC-12475,Cindy Chapman,M,Caucasian,35
4171,HD-14785,Harold Dahlen,F,Caucasian,106
4172,KB-16315,Karl Braun,M,Caucasian,142
4173,HR-14830,Harold Ryan,M,Caucasian,12
4174,TB-21625,Trudy Brown,M,South Asian,46
4175,DS-13180,David Smith,M,Caucasian,113
4176,GB-14530,George Bell,M,African,43
4177,VB-21745,Victoria Brennan,F,Caucasian,17
4178,MC-17425,Mark Cousins,F,Asian,37
4179,CB-12025,Cassandra Brandow,M,Caucasian,34
4180,PM-18940,Paul MacIntyre,F,Caucasian,29
4181,DC-13285,Debra Catini,M,Caucasian,454
4182,LA-16780,Laura Armstrong,M,African,17
4183,DJ-13420,Denny Joy,M,Caucasian,202
4184,MH-18115,Mick Hernandez,F,Caucasian,607
4185,BG-11035,Barry Gonzalez,M,Caucasian,486
4186,SV-20365,Seth Vernon,M,Caucasian,413
4187,DP-13105,Dave Poirier,F,Caucasian,420
4188,SR-20740,Steven Roelle,M,Caucasian,177
4189,BT-11680,Brian Thompson,F,Caucasian,17
4190,JK-15640,Jim Kriz,M,Asian,95
4191,ST-20530,Shui Tom,F,Caucasian,455
4192,TS-21505,Tony Sayre,M,Caucasian,209
4193,CM-12190,Charlotte Melton,M,Caucasian,39
4194,MC-17590,Matt Collister,M,Caucasian,608
4195,MH-17440,Mark Haberlin,F,Caucasian,247
4196,RD-19720,Roger Demir,F,Caucasian,64
4197,KB-16240,Karen Bern,M,South Asian,14
4198,FC-14335,Fred Chung,M,Caucasian,12
4199,BD-11770,Bryan Davis,M,Caucasian,75
4200,FH-14365,Fred Hopkins,M,Caucasian,420
4201,SO-20335,Sean O'Donnell,F,Caucasian,609
4202,PM-19135,Peter McVee,M,South Asian,134
4203,GD-14590,Giulietta Dortch,M,Caucasian,102
4204,PA-19060,Pete Armstrong,M,African,35
4205,LS-17200,Luke Schmidt,M,Caucasian,254
4206,JL-15175,James Lanier,F,Asian,245
4207,CA-12310,Christine Abelman,M,Caucasian,66
4208,CM-12160,Charles McCrossin,M,Caucasian,274
4209,BT-11440,Bobby Trafton,M,Caucasian,46
4210,SE-20110,Sanjit Engle,M,African,570
4211,HG-14965,Henry Goldwyn,M,Caucasian,2
4212,PF-19165,Philip Fox,F,Caucasian,233
4213,BD-11770,Bryan Davis,F,Caucasian,200
4214,BT-11395,Bill Tyler,M,Caucasian,26
4215,EM-14095,Eudokia Martin,F,Caucasian,24
4216,LC-17050,Liz Carlisle,M,Caucasian,163
4217,FH-14275,Frank Hawley,M,Caucasian,79
4218,CM-12235,Chris McAfee,M,Asian,52
4219,FM-14380,Fred McMath,F,Caucasian,329
4220,HG-14965,Henry Goldwyn,M,Caucasian,98
4221,AG-10525,Andy Gerbode,M,Caucasian,165
4222,OT-18730,Olvera Toch,F,Caucasian,530
4223,SV-20365,Seth Vernon,M,Caucasian,12
4224,JM-16195,Justin MacKendrick,F,Caucasian,176
4225,HM-14980,Henry MacAllister,M,South Asian,60
4226,PO-19180,Philisse Overcash,F,Caucasian,310
4227,KC-16675,Kimberly Carter,M,Caucasian,1
4228,DB-13120,David Bremer,M,Caucasian,163
4229,SV-20935,Susan Vittorini,M,Caucasian,346
4230,NS-18640,Noel Staavos,F,South Asian,223
4231,MH-17455,Mark Hamilton,F,Caucasian,4
4232,RR-19525,Rick Reed,M,African,396
4233,RH-19555,Ritsa Hightower,M,Caucasian,44
4234,RP-19390,Resi Pölking,M,Asian,6
4235,KB-16600,Ken Brennan,M,Caucasian,37
4236,MH-17620,Matt Hagelstein,F,Caucasian,94
4237,HZ-14950,Henia Zydlo,M,Caucasian,3
4238,JG-15160,James Galang,M,African,17
4239,AB-10165,Alan Barnes,M,Caucasian,469
4240,HJ-14875,Heather Jas,M,Caucasian,35
4241,CJ-11875,Carl Jackson,F,Caucasian,12
4242,ED-13885,Emily Ducich,M,Caucasian,61
4243,KB-16315,Karl Braun,M,Caucasian,178
4244,JS-16030,Joy Smith,M,Caucasian,68
4245,PO-18850,Patrick O'Brill,M,Caucasian,610
4246,RD-19810,Ross DeVincentis,M,Asian,33
4247,JD-15895,Jonathan Doherty,F,Caucasian,196
4248,SR-20740,Steven Roelle,F,Caucasian,102
4249,TZ-21580,Tracy Zic,M,Caucasian,35
4250,TN-21040,Tanja Norvell,F,Caucasian,143
4251,PW-19030,Pauline Webber,M,Caucasian,291
4252,AH-10075,Adam Hart,M,Caucasian,2
4253,AY-10555,Andy Yotov,M,South Asian,12
4254,SP-20650,Stephanie Phelps,F,Caucasian,76
4255,ED-13885,Emily Ducich,M,Caucasian,95
4256,CR-12625,Corey Roper,M,Caucasian,438
4257,CS-12400,Christopher Schild,F,Caucasian,10
4258,TS-21205,Thomas Seio,M,South Asian,396
4259,RP-19390,Resi Pölking,F,Caucasian,75
4260,NF-18475,Neil Französisch,M,African,245
4261,PP-18955,Paul Prost,F,Caucasian,30
4262,JD-16150,Justin Deggeller,M,Asian,142
4263,EJ-14155,Eva Jacobs,M,Caucasian,89
4264,PW-19240,Pierre Wener,M,Caucasian,95
4265,TS-21430,Tom Stivers,F,Caucasian,189
4266,BM-11650,Brian Moss,F,African,611
4267,AW-10930,Arthur Wiediger,M,Caucasian,33
4268,MH-17290,Marc Harrigan,M,Caucasian,329
4269,SW-20275,Scott Williamson,M,Caucasian,61
4270,SP-20860,Sung Pak,M,Caucasian,109
4271,SC-20695,Steve Chapman,F,Caucasian,359
4272,PW-19030,Pauline Webber,M,Caucasian,60
4273,CS-12250,Chris Selesnick,M,Caucasian,24
4274,RP-19855,Roy Phan,M,Asian,533
4275,CS-12175,Charles Sheldon,M,Caucasian,429
4276,MJ-17740,Max Jones,F,Caucasian,12
4277,JG-15160,James Galang,M,Caucasian,300
4278,AG-10765,Anthony Garverick,M,Caucasian,453
4279,CK-12205,Chloris Kastensmidt,M,Caucasian,589
4280,HD-14785,Harold Dahlen,M,Caucasian,566
4281,BO-11350,Bill Overfelt,M,South Asian,189
4282,LC-16885,Lena Creighton,F,Caucasian,30
4283,RB-19465,Rick Bensley,F,Caucasian,395
4284,JD-16015,Joy Daniels,M,Caucasian,214
